short_name,age,height_cm,weight_kg,nationality,club_name,league_name,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
Matheus Cunha,21,183,76,Brazil,Hertha BSC,German 1. Bundesliga,78,87,16000000,34000,"CAM, ST, LM",Right,1,4,4,High/Low,Lean,Yes,30400000.0,NoTag,CAM,10.0,,2020-01-31,2024.0,,,79.0,79.0,72.0,84.0,32.0,70.0,,,,,,,"Leadership, Flair, Long Shot Taker (AI), Outside Foot Shot",75,82,64,74,75,85,77,60,65,83,78,79,83,79,78,78,74,75,68,79,69,20,78,72,70,80,,28,35,8,7,13,13,11,78+2,78+2,78+2,80+0,79+0,79+0,79+0,80+0,78+2,78+2,78+2,78+2,71+2,71+2,71+2,78+2,59+2,55+2,55+2,55+2,59+2,55+2,48+2,48+2,48+2,55+2
K. Tierney,23,178,76,Scotland,Arsenal,English Premier League,78,86,13500000,59000,"LB, LWB",Left,1,3,3,High/High,Normal,Yes,28400000.0,NoTag,LCB,3.0,,2019-08-08,2024.0,SUB,19.0,86.0,59.0,72.0,75.0,72.0,80.0,,,,,,,Speed Dribbler (AI),77,52,59,73,27,75,72,56,68,74,85,86,76,74,77,79,80,85,76,66,82,72,67,72,36,74,,74,74,13,16,8,12,13,68+2,68+2,68+2,73+0,71+0,71+0,71+0,73+0,72+2,72+2,72+2,74+2,72+2,72+2,72+2,74+2,76+2,74+2,74+2,74+2,76+2,76+2,73+2,73+2,73+2,76+2
T. Abraham,22,196,87,England,Chelsea,English Premier League,78,85,15000000,77000,ST,Right,1,3,3,Medium/Medium,Lean,Yes,31500000.0,AerialThreat,SUB,9.0,,2014-10-01,2023.0,,,74.0,78.0,59.0,72.0,31.0,70.0,,,,,,,,50,82,81,69,76,72,50,42,45,76,68,78,65,79,56,78,70,69,79,68,49,22,80,67,74,73,,23,15,12,7,8,13,13,78+2,78+2,78+2,72+0,75+0,75+0,75+0,72+0,72+2,72+2,72+2,70+2,64+2,64+2,64+2,70+2,51+2,49+2,49+2,49+2,51+2,49+2,47+2,47+2,47+2,49+2
B. Embolo,23,185,86,Switzerland,Borussia Mönchengladbach,German 1. Bundesliga,78,84,14500000,37000,"ST, CAM",Right,2,4,3,Medium/Medium,Stocky,Yes,27600000.0,NoTag,RES,36.0,,2019-07-01,2023.0,SUB,7.0,87.0,76.0,70.0,74.0,40.0,81.0,,,,,,,"Injury Prone, Flair, Speed Dribbler (AI), Chip Shot (AI), Technical Dribbler (AI)",63,78,71,76,64,77,68,51,70,74,83,91,66,76,67,82,73,78,85,70,79,41,78,72,66,74,,42,38,13,6,7,7,12,78+2,78+2,78+2,76+0,77+0,77+0,77+0,76+0,75+2,75+2,75+2,76+2,71+2,71+2,71+2,76+2,61+2,60+2,60+2,60+2,61+2,59+2,56+2,56+2,56+2,59+2
P. Schick,24,186,73,Czech Republic,Bayer 04 Leverkusen,German 1. Bundesliga,78,84,14500000,55000,"ST, RW",Left,2,2,4,Medium/Medium,Lean,Yes,27600000.0,NoTag,ST,14.0,,2020-09-08,2025.0,ST,19.0,70.0,76.0,71.0,81.0,37.0,67.0,,,,,,,"Finesse Shot, Flair, Technical Dribbler (AI)",64,79,80,78,74,82,78,56,62,83,71,70,83,76,67,74,68,64,72,74,59,25,80,73,58,73,,24,19,11,15,8,9,14,78+2,78+2,78+2,77+0,78+0,78+0,78+0,77+0,77+2,77+2,77+2,75+2,70+2,70+2,70+2,75+2,55+2,55+2,55+2,55+2,55+2,52+2,50+2,50+2,50+2,52+2
F. Chiesa,22,175,70,Italy,Fiorentina,Italian Serie A,78,84,14500000,50000,"CF, RW",Right,2,4,4,High/High,Normal,No,27600000.0,NoTag,RM,25.0,,2016-07-01,2022.0,SUB,14.0,85.0,74.0,71.0,83.0,44.0,62.0,,,,,,,"Long Shot Taker (AI), Speed Dribbler (AI)",72,70,50,76,68,84,74,48,60,81,87,84,86,78,77,81,53,74,57,78,62,30,76,73,62,76,,34,34,6,7,8,9,7,74+2,74+2,74+2,79+0,78+0,78+0,78+0,79+0,78+2,78+2,78+2,77+2,70+2,70+2,70+2,77+2,63+2,59+2,59+2,59+2,63+2,59+2,51+2,51+2,51+2,59+2
C. Ünder,22,173,66,Turkey,Leicester City,English Premier League,78,84,14000000,66000,"RM, RW",Left,1,4,3,Medium/Medium,Normal,Yes,29400000.0,NoTag,SUB,19.0,,2017-07-17,2023.0,SUB,16.0,82.0,75.0,74.0,82.0,37.0,50.0,,,,,,,"Finesse Shot, Long Shot Taker (AI), Technical Dribbler (AI)",83,71,58,72,69,83,80,68,65,82,85,79,84,71,82,82,47,67,50,82,27,29,73,73,64,68,,33,30,9,13,7,9,8,73+2,73+2,73+2,78+0,77+0,77+0,77+0,78+0,76+2,76+2,76+2,77+2,69+2,69+2,69+2,77+2,60+2,53+2,53+2,53+2,60+2,56+2,45+2,45+2,45+2,56+2
Rony Lopes,24,174,68,Portugal,OGC Nice,French Ligue 1,78,83,14000000,36000,"LW, LM",Left,2,3,4,High/Medium,Stocky,No,,NoTag,RW,22.0,Sevilla FC,,2021.0,,,77.0,74.0,74.0,82.0,30.0,56.0,,,,,,,"Long Shot Taker (AI), Speed Dribbler (AI)",78,76,38,74,56,82,76,73,67,82,81,74,82,72,88,77,51,68,58,75,39,29,74,75,65,74,,28,27,11,10,12,12,11,71+2,71+2,71+2,78+0,76+0,76+0,76+0,78+0,77+2,77+2,77+2,77+2,70+2,70+2,70+2,77+2,58+2,53+2,53+2,53+2,58+2,53+2,41+2,41+2,41+2,53+2
K. Piątek,25,183,77,Poland,Hertha BSC,German 1. Bundesliga,78,83,14000000,48000,ST,Right,1,3,3,Medium/Medium,Normal,Yes,24900000.0,NoTag,LS,9.0,,2020-01-30,2025.0,ST,23.0,73.0,79.0,53.0,75.0,38.0,71.0,,,,,,,,51,84,80,64,75,75,60,40,35,77,75,72,74,75,62,80,81,73,76,69,51,31,86,52,75,72,,38,24,10,15,10,6,13,78+2,78+2,78+2,72+0,75+0,75+0,75+0,72+0,70+2,70+2,70+2,69+2,62+2,62+2,62+2,69+2,54+2,51+2,51+2,51+2,54+2,52+2,51+2,51+2,51+2,52+2
Y. En-Nesyri,23,188,78,Morocco,Sevilla FC,Spain Primera Division,78,83,14000000,27000,ST,Left,1,4,3,High/High,Lean,Yes,30500000.0,NoTag,SUB,15.0,,2020-01-16,2025.0,,,76.0,77.0,54.0,77.0,34.0,76.0,,,,,,,Speed Dribbler (AI),48,84,80,63,70,82,63,47,46,75,72,80,67,77,50,75,80,76,75,69,76,31,79,52,67,72,,31,27,13,9,14,9,13,78+2,78+2,78+2,72+0,75+0,75+0,75+0,72+0,70+2,70+2,70+2,70+2,63+2,63+2,63+2,70+2,54+2,52+2,52+2,52+2,54+2,52+2,51+2,51+2,51+2,52+2
Daniel Podence,24,165,58,Portugal,Wolverhampton Wanderers,English Premier League,78,82,13500000,72000,"LW, RW, CF",Right,1,4,4,High/Medium,Normal,No,26700000.0,"Speedster,Dribbler,Acrobat",RW,10.0,,2020-01-30,2024.0,,,92.0,60.0,71.0,85.0,33.0,50.0,,,,,,,"Flair, Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",66,59,42,74,57,86,75,42,68,82,94,90,92,77,94,65,66,75,30,55,67,21,76,77,63,78,,30,29,14,14,8,7,15,68+2,68+2,68+2,78+0,76+0,76+0,76+0,78+0,77+2,77+2,77+2,78+2,70+2,70+2,70+2,78+2,59+2,55+2,55+2,55+2,59+2,55+2,43+2,43+2,43+2,55+2
M. Niang,25,188,83,Senegal,Stade Rennais FC,French Ligue 1,78,81,13000000,49000,ST,Right,2,4,3,High/Low,Normal,Yes,25700000.0,NoTag,SUB,11.0,,2019-05-31,2023.0,,,81.0,79.0,68.0,79.0,31.0,72.0,,,,,,,"Flair, Speed Dribbler (AI)",67,79,69,72,72,81,70,66,58,83,77,85,72,69,63,87,71,70,82,74,52,30,78,71,75,74,,24,20,4,6,4,4,4,78+2,78+2,78+2,77+0,78+0,78+0,78+0,77+0,76+2,76+2,76+2,75+2,68+2,68+2,68+2,75+2,56+2,53+2,53+2,53+2,56+2,52+2,47+2,47+2,47+2,52+2
M. Batshuayi,26,185,91,Belgium,Crystal Palace,English Premier League,78,81,13000000,60000,ST,Right,2,5,4,Medium/Low,Normal,Yes,,NoTag,SUB,23.0,Chelsea,,2021.0,,,75.0,79.0,58.0,78.0,33.0,72.0,,,,,,,Flair,65,81,75,62,77,78,66,46,36,79,75,75,75,77,75,81,80,64,79,73,63,23,81,62,67,81,,26,22,9,10,16,7,15,78+2,78+2,78+2,74+0,76+0,76+0,76+0,74+0,72+2,72+2,72+2,71+2,62+2,62+2,62+2,71+2,53+2,49+2,49+2,49+2,53+2,51+2,49+2,49+2,49+2,51+2
L. Trossard,25,172,67,Belgium,Brighton & Hove Albion,English Premier League,78,81,13000000,55000,"LM, LW",Right,1,4,4,High/Medium,Lean,Yes,25700000.0,Acrobat,LS,11.0,,2019-07-01,2023.0,SUB,23.0,82.0,77.0,76.0,81.0,30.0,62.0,,,,,,,"Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",75,75,62,76,74,81,81,69,77,79,89,76,92,70,85,76,78,73,60,82,47,18,75,76,75,80,,31,18,14,8,11,7,7,74+2,74+2,74+2,78+0,77+0,77+0,77+0,78+0,78+2,78+2,78+2,77+2,71+2,71+2,71+2,77+2,56+2,53+2,53+2,53+2,56+2,52+2,43+2,43+2,43+2,52+2
Loren,26,188,82,Spain,Real Betis,Spain Primera Division,78,81,13000000,28000,ST,Right,1,3,3,Medium/Medium,Normal,No,28300000.0,NoTag,SUB,16.0,,2015-01-29,2024.0,,,73.0,81.0,60.0,77.0,36.0,74.0,,,,,,,"Flair, Long Shot Taker (AI)",41,83,73,74,81,78,72,53,41,79,74,72,70,78,58,80,70,71,76,77,76,21,80,67,77,70,,19,23,7,13,13,15,6,78+2,78+2,78+2,74+0,77+0,77+0,77+0,74+0,74+2,74+2,74+2,71+2,65+2,65+2,65+2,71+2,53+2,53+2,53+2,53+2,53+2,50+2,50+2,50+2,50+2,50+2
Y. Poulsen,26,192,84,Denmark,RB Leipzig,German 1. Bundesliga,78,80,12500000,54000,ST,Right,2,3,3,Medium/High,Lean,Yes,22200000.0,NoTag,RS,9.0,,2013-07-04,2022.0,RW,20.0,81.0,71.0,67.0,74.0,56.0,81.0,,,,,,,Team Player,68,76,85,73,75,75,70,42,53,75,80,82,73,80,54,73,83,86,78,58,83,51,81,69,58,72,,58,32,6,11,15,14,8,77+2,77+2,77+2,75+0,76+0,76+0,76+0,75+0,73+2,73+2,73+2,75+2,70+2,70+2,70+2,75+2,66+2,64+2,64+2,64+2,66+2,64+2,64+2,64+2,64+2,64+2
D. da Costa,26,187,89,Germany,Eintracht Frankfurt,German 1. Bundesliga,78,79,10500000,28000,"RWB, RM, RB",Right,1,3,3,High/High,Normal,Yes,18600000.0,Engine,RM,24.0,,2017-07-01,2022.0,,,75.0,56.0,69.0,72.0,75.0,82.0,,,,,,,,75,51,71,69,54,73,66,49,69,73,76,74,65,75,63,68,85,91,80,55,75,74,71,68,40,73,,76,78,15,15,12,6,6,68+2,68+2,68+2,70+0,69+0,69+0,69+0,70+0,69+2,69+2,69+2,72+2,71+2,71+2,71+2,72+2,76+2,74+2,74+2,74+2,76+2,76+2,75+2,75+2,75+2,76+2
Denis Suárez,26,176,69,Spain,RC Celta,Spain Primera Division,78,79,12000000,28000,"LW, LM, CM",Right,2,3,3,Medium/Medium,Lean,Yes,26100000.0,NoTag,LCM,6.0,,2019-07-01,2023.0,,,75.0,72.0,78.0,81.0,61.0,56.0,,,,,,,"Finesse Shot, Technical Dribbler (AI)",75,71,49,79,68,82,82,70,78,81,75,75,81,82,76,74,58,66,55,73,47,66,78,81,63,75,,59,49,10,14,10,7,7,73+2,73+2,73+2,78+0,78+0,78+0,78+0,78+0,79+0,79+0,79+0,78+1,77+2,77+2,77+2,78+1,70+2,69+2,69+2,69+2,70+2,68+2,61+2,61+2,61+2,68+2
S. Kolašinac,27,183,86,Bosnia Herzegovina,Arsenal,English Premier League,78,79,10500000,69000,"LB, LWB",Left,2,2,3,High/Medium,Stocky,Yes,20700000.0,Strength,SUB,31.0,,2017-07-01,2022.0,,,73.0,63.0,71.0,73.0,74.0,87.0,,,,,,,,74,57,74,78,55,75,61,42,62,76,69,77,60,72,55,82,79,78,90,58,93,70,73,74,54,72,,79,77,15,9,16,7,9,72+2,72+2,72+2,72+0,72+0,72+0,72+0,72+0,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,75+2,75+2,75+2,78+1,78+1,78+1,75+2
J. Córdoba,27,188,85,Colombia,Hertha BSC,German 1. Bundesliga,78,79,12000000,50000,ST,Right,1,3,3,High/Medium,Stocky,Yes,21300000.0,Strength,SUB,15.0,,2020-09-15,2024.0,,,78.0,78.0,61.0,74.0,44.0,87.0,,,,,,,Power Header,55,79,72,67,76,75,60,54,54,72,79,78,67,79,77,88,84,76,90,69,92,48,78,62,69,76,,39,31,12,13,13,7,8,78+1,78+1,78+1,72+0,75+0,75+0,75+0,72+0,71+2,71+2,71+2,71+2,66+2,66+2,66+2,71+2,59+2,59+2,59+2,59+2,59+2,57+2,59+2,59+2,59+2,57+2
R. Aguilar,27,172,71,France,AS Monaco,French Ligue 1,78,79,10500000,46000,"RB, RWB",Right,1,3,3,High/Medium,Normal,No,20700000.0,NoTag,RB,26.0,,2019-08-06,2024.0,,,80.0,53.0,70.0,76.0,74.0,72.0,,,,,,,,75,49,60,75,52,76,62,33,70,75,79,80,79,73,77,70,80,81,65,45,77,75,65,65,38,70,,77,77,15,8,16,10,13,65+2,65+2,65+2,70+0,69+0,69+0,69+0,70+0,70+2,70+2,70+2,73+2,71+2,71+2,71+2,73+2,76+2,74+2,74+2,74+2,76+2,76+2,73+2,73+2,73+2,76+2
M. Almirón,26,174,63,Paraguay,Newcastle United,English Premier League,78,79,12000000,43000,"CAM, RM, LW",Left,1,2,4,High/High,Lean,Yes,23700000.0,Acrobat,LW,24.0,,2019-01-31,2024.0,RM,23.0,89.0,71.0,75.0,80.0,50.0,63.0,,,,,,,"Long Shot Taker (AI), Speed Dribbler (AI)",72,69,43,77,75,82,74,70,69,77,89,89,87,80,64,78,48,80,53,66,69,53,75,78,69,74,,53,49,6,9,13,13,12,72+2,72+2,72+2,78+0,77+0,77+0,77+0,78+0,78+1,78+1,78+1,78+1,74+2,74+2,74+2,78+1,69+2,65+2,65+2,65+2,69+2,65+2,56+2,56+2,56+2,65+2
B. Yılmaz,34,188,77,Turkey,LOSC Lille,French Ligue 1,78,78,5500000,41000,ST,Right,2,3,3,High/Low,Lean,No,10500000.0,NoTag,RS,17.0,,2020-08-01,2022.0,ST,17.0,80.0,81.0,65.0,69.0,34.0,77.0,,,,,,,"Injury Prone, Outside Foot Shot",68,82,74,66,75,69,60,75,60,69,81,79,72,81,48,85,66,69,79,74,85,33,86,64,79,81,,29,26,14,15,11,8,12,78+0,78+0,78+0,74+0,75+0,75+0,75+0,74+0,72+2,72+2,72+2,72+2,65+2,65+2,65+2,72+2,56+2,54+2,54+2,54+2,56+2,53+2,51+2,51+2,51+2,53+2
Jorge Molina,38,188,72,Spain,Granada CF,Spain Primera Division,78,78,3700000,24000,ST,Right,1,4,3,Medium/Medium,Normal,No,7800000.0,NoTag,SUB,23.0,,2020-08-24,2022.0,,,36.0,82.0,67.0,70.0,42.0,73.0,,,,,,,Power Header,49,84,83,80,81,73,62,59,57,79,33,39,33,85,36,80,46,43,89,79,77,41,87,74,80,81,,32,19,6,14,8,13,14,78+0,78+0,78+0,70+0,76+0,76+0,76+0,70+0,74+2,74+2,74+2,68+2,70+2,70+2,70+2,68+2,51+2,58+2,58+2,58+2,51+2,48+2,55+2,55+2,55+2,48+2
M. Debuchy,34,176,76,France,AS Saint-Étienne,French Ligue 1,78,78,3600000,32000,"RB, CB, RWB",Right,3,3,3,High/Medium,Normal,Yes,7200000.0,NoTag,RB,26.0,,2018-01-31,2021.0,,,67.0,67.0,73.0,74.0,77.0,72.0,,,,,,,"Injury Prone, Team Player",77,63,74,77,62,74,74,61,72,76,67,67,71,79,72,74,82,70,70,68,79,77,71,64,66,75,,77,76,8,9,7,15,10,71+3,71+3,71+3,72+0,72+0,72+0,72+0,72+0,72+3,72+3,72+3,72+3,73+3,73+3,73+3,72+3,75+3,76+2,76+2,76+2,75+3,75+3,76+2,76+2,76+2,75+3
Gervinho,33,179,65,Ivory Coast,Parma,Italian Serie A,78,78,6500000,38000,"LW, RW",Right,3,3,3,High/Low,Lean,No,11700000.0,Speedster,LW,27.0,,2018-08-17,2021.0,,,90.0,70.0,71.0,80.0,35.0,57.0,,,,,,,Speed Dribbler (AI),75,72,63,73,70,80,69,43,67,78,91,90,88,76,76,69,59,73,52,64,51,39,78,74,63,72,,29,15,14,5,12,10,13,73+3,73+3,73+3,78+0,77+0,77+0,77+0,78+0,76+2,76+2,76+2,78+0,70+3,70+3,70+3,78+0,59+3,55+3,55+3,55+3,59+3,55+3,46+3,46+3,46+3,55+3
V. Moses,29,177,77,Nigeria,Chelsea,English Premier League,78,78,10000000,84000,"RM, RWB",Right,2,4,4,Medium/Medium,Normal,Yes,19000000.0,NoTag,RES,31.0,,2012-08-24,2021.0,,,76.0,69.0,74.0,81.0,73.0,69.0,,,,,,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",76,67,70,76,64,82,75,61,70,81,77,76,75,76,79,74,66,79,68,69,62,73,72,72,75,75,,74,71,9,7,8,16,16,73+2,73+2,73+2,76+0,75+0,75+0,75+0,76+0,75+2,75+2,75+2,76+2,75+2,75+2,75+2,76+2,76+2,74+2,74+2,74+2,76+2,75+2,72+2,72+2,72+2,75+2
K. Boateng,33,185,86,Ghana,Fiorentina,Italian Serie A,78,78,6500000,57000,"CF, CM",Right,3,4,4,High/Medium,Normal,Yes,11100000.0,NoTag,SUB,27.0,,2019-07-31,2021.0,,,64.0,78.0,77.0,80.0,65.0,74.0,,,,,,,"Injury Prone, Flair, Long Shot Taker (AI), Outside Foot Shot",72,76,74,80,83,80,80,71,74,84,64,64,76,72,68,84,78,53,82,78,80,64,78,78,68,82,,70,66,6,11,15,16,6,77+1,77+1,77+1,76+0,77+0,77+0,77+0,76+0,78+0,78+0,78+0,75+3,76+2,76+2,76+2,75+3,69+3,72+3,72+3,72+3,69+3,68+3,71+3,71+3,71+3,68+3
F. Caicedo,31,183,82,Ecuador,Lazio,Italian Serie A,78,78,9500000,60000,"CF, ST",Left,2,3,3,High/Medium,Stocky,No,16200000.0,Strength,SUB,20.0,,2017-08-02,2022.0,,,73.0,76.0,71.0,75.0,44.0,80.0,,,,,,,Flair,59,76,75,79,75,77,66,68,66,79,72,74,59,78,67,84,75,59,91,68,80,43,82,75,73,70,,44,47,7,13,7,8,10,78+0,78+0,78+0,75+0,78+0,78+0,78+0,75+0,76+2,76+2,76+2,74+2,72+2,72+2,72+2,74+2,60+2,62+2,62+2,62+2,60+2,58+2,59+2,59+2,59+2,58+2
B. Dost,31,196,83,Netherlands,Eintracht Frankfurt,German 1. Bundesliga,78,78,9500000,33000,ST,Right,3,3,2,Medium/Medium,Lean,No,16200000.0,"AerialThreat,Strength",RS,9.0,,2019-08-26,2022.0,,,47.0,81.0,57.0,65.0,51.0,76.0,,,,,,,"Injury Prone, Power Header",38,84,92,73,82,66,61,30,37,75,45,49,34,81,32,81,49,54,91,69,75,39,87,67,90,81,,65,26,6,12,15,11,8,78+0,78+0,78+0,67+0,74+0,74+0,74+0,67+0,69+3,69+3,69+3,64+3,66+3,66+3,66+3,64+3,53+3,58+3,58+3,58+3,53+3,52+3,61+3,61+3,61+3,52+3
De Marcos,31,182,80,Spain,Athletic Club de Bilbao,Spain Primera Division,78,78,7500000,24000,"RB, RW",Right,2,3,4,High/Medium,Lean,Yes,15800000.0,NoTag,SUB,18.0,,2009-07-01,2021.0,,,81.0,62.0,73.0,75.0,71.0,78.0,,,,,,,"Injury Prone, Speed Dribbler (AI), Team Player",78,59,59,75,57,75,77,53,69,75,77,84,73,78,77,73,77,89,72,56,77,76,74,70,55,75,,74,74,8,6,13,15,9,70+2,70+2,70+2,73+0,72+0,72+0,72+0,73+0,72+2,72+2,72+2,75+2,74+2,74+2,74+2,75+2,77+1,75+2,75+2,75+2,77+1,76+2,73+2,73+2,73+2,76+2
M. Antonio,30,178,82,England,West Ham United,English Premier League,78,78,10000000,46000,"ST, RM, LM",Right,2,3,4,High/High,Stocky,Yes,19000000.0,NoTag,ST,30.0,,2015-09-01,2021.0,,,84.0,75.0,73.0,78.0,56.0,84.0,,,,,,,"Injury Prone, Flair, Speed Dribbler (AI), Power Header, Giant Throw-in, Team Player",75,75,84,75,66,79,66,60,72,75,80,87,83,76,76,79,91,78,85,72,85,45,77,74,75,70,,56,53,12,13,8,14,10,78+0,78+0,78+0,77+0,77+0,77+0,77+0,77+0,76+2,76+2,76+2,77+1,73+2,73+2,73+2,77+1,67+2,66+2,66+2,66+2,67+2,66+2,66+2,66+2,66+2,66+2
C. Wood,28,191,92,New Zealand,Burnley,English Premier League,78,78,10500000,62000,ST,Right,1,3,2,High/Medium,Normal,Yes,20000000.0,Strength,RS,9.0,,2017-08-21,2023.0,ST,9.0,66.0,78.0,59.0,68.0,40.0,81.0,,,,,,,"Power Free-Kick, Power Header",46,79,86,67,74,66,69,64,48,75,64,68,60,78,61,81,77,76,86,72,74,40,80,64,81,77,,30,29,14,16,16,7,16,77+1,77+1,77+1,69+0,73+0,73+0,73+0,69+0,70+2,70+2,70+2,67+2,65+2,65+2,65+2,67+2,54+2,56+2,56+2,56+2,54+2,53+2,55+2,55+2,55+2,53+2
E. Stevens,29,183,78,Republic of Ireland,Sheffield United,English Premier League,78,78,8500000,37000,"LWB, LB",Left,1,2,3,Medium/Medium,Normal,Yes,16200000.0,NoTag,LWB,3.0,,2017-07-01,2023.0,LB,3.0,75.0,45.0,66.0,75.0,74.0,74.0,,,,,,,"Solid Player, Early Crosser",78,43,56,69,24,77,70,53,58,74,73,76,67,77,66,57,65,85,73,38,64,76,57,57,52,65,,76,68,9,16,8,7,15,61+2,61+2,61+2,67+0,65+0,65+0,65+0,67+0,65+2,65+2,65+2,70+2,67+2,67+2,67+2,70+2,76+2,72+2,72+2,72+2,76+2,74+2,72+2,72+2,72+2,74+2
R. Rodríguez,27,180,77,Switzerland,Torino,Italian Serie A,78,78,9000000,41000,LB,Left,3,3,3,Medium/Medium,Normal,Yes,15300000.0,NoTag,SUB,13.0,,2020-08-19,2024.0,LWB,13.0,71.0,67.0,76.0,74.0,77.0,74.0,,,,,,,"Long Throw-in, Early Crosser",82,58,64,76,66,74,80,82,76,76,68,74,71,74,70,78,73,75,74,72,74,80,64,68,80,80,,78,77,14,13,14,14,11,69+3,69+3,69+3,72+0,71+0,71+0,71+0,72+0,71+3,71+3,71+3,73+3,74+3,74+3,74+3,73+3,77+1,76+2,76+2,76+2,77+1,76+2,75+3,75+3,75+3,76+2
C. Wilson,28,180,66,England,Newcastle United,English Premier League,78,78,10500000,48000,ST,Right,1,3,4,High/Medium,Normal,Yes,20000000.0,NoTag,ST,13.0,,2020-09-07,2024.0,,,82.0,77.0,65.0,76.0,39.0,74.0,,,,,,,Injury Prone,61,81,78,70,71,77,63,45,62,76,78,85,75,77,73,77,67,73,75,68,73,40,82,70,78,77,,39,25,10,15,8,10,6,78+0,78+0,78+0,75+0,77+0,77+0,77+0,75+0,75+2,75+2,75+2,74+2,69+2,69+2,69+2,74+2,58+2,57+2,57+2,57+2,58+2,56+2,53+2,53+2,53+2,56+2
P. Herrmann,29,179,70,Germany,Borussia Mönchengladbach,German 1. Bundesliga,78,78,10000000,44000,"RW, RM",Right,2,2,3,Medium/High,Lean,Yes,17000000.0,NoTag,RM,7.0,,2010-07-01,2022.0,,,73.0,75.0,75.0,78.0,33.0,61.0,,,,,,,Team Player,78,76,54,77,70,79,74,63,66,78,78,69,77,80,74,76,66,69,57,75,58,29,79,80,62,69,,26,54,14,13,8,8,7,74+2,74+2,74+2,78+0,77+0,77+0,77+0,78+0,77+1,77+1,77+1,77+1,71+2,71+2,71+2,77+1,60+2,56+2,56+2,56+2,60+2,57+2,47+2,47+2,47+2,57+2
C. Günter,27,185,87,Germany,SC Freiburg,German 1. Bundesliga,78,78,9000000,25000,"LB, LM, LWB",Left,2,2,3,High/Medium,Stocky,Yes,16200000.0,NoTag,LB,30.0,,2012-07-01,2022.0,,,84.0,54.0,69.0,70.0,73.0,82.0,,,,,,,"Solid Player, Early Crosser, Speed Dribbler (AI)",82,48,60,69,39,72,75,68,64,68,76,90,64,75,64,72,53,85,82,53,84,74,65,56,44,69,,76,74,9,15,9,8,14,66+2,66+2,66+2,69+0,67+0,67+0,67+0,69+0,66+2,66+2,66+2,71+2,67+2,67+2,67+2,71+2,76+2,73+2,73+2,73+2,76+2,76+2,73+2,73+2,73+2,76+2
D. Machís,27,174,74,Venezuela,Granada CF,Spain Primera Division,78,78,11000000,29000,"LM, ST",Right,1,4,4,High/Medium,Stocky,No,23100000.0,Acrobat,LM,11.0,,2019-07-28,2021.0,LM,7.0,86.0,77.0,74.0,80.0,38.0,67.0,,,,,,,"Long Shot Taker (AI), Speed Dribbler (AI), Technical Dribbler (AI)",79,76,51,74,57,79,65,73,71,78,88,85,91,68,93,84,81,73,62,79,70,38,75,72,72,71,,35,24,8,8,10,13,10,74+2,74+2,74+2,78+0,76+0,76+0,76+0,78+0,76+2,76+2,76+2,77+1,70+2,70+2,70+2,77+1,60+2,58+2,58+2,58+2,60+2,56+2,49+2,49+2,49+2,56+2
F. Niederlechner,29,187,86,Germany,FC Augsburg,German 1. Bundesliga,78,78,10500000,35000,ST,Right,1,4,3,High/High,Normal,Yes,18900000.0,NoTag,ST,7.0,,2019-07-01,2022.0,,,78.0,78.0,64.0,74.0,35.0,79.0,,,,,,,,54,81,69,74,78,75,62,44,56,75,74,81,67,79,66,84,64,82,79,69,80,35,79,68,69,75,,35,28,15,7,6,16,16,78+0,78+0,78+0,74+0,76+0,76+0,76+0,74+0,74+2,74+2,74+2,73+2,68+2,68+2,68+2,73+2,57+2,57+2,57+2,57+2,57+2,54+2,52+2,52+2,52+2,54+2
