short_name,age,height_cm,weight_kg,nationality,club_name,league_name,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
Josep Martínez,22,191,78,Spain,RB Leipzig,German 1. Bundesliga,68,78,1100000,11000,GK,Right,1,3,1,Medium/Medium,Normal,No,2100000.0,NoTag,SUB,33.0,,2020-07-01,2024.0,,,,,,,,,70.0,68.0,64.0,69.0,27.0,67.0,NoTag,12,6,11,25,6,8,11,12,22,11,24,30,32,54,22,48,37,42,58,7,24,11,11,52,18,42,,13,15,70,68,64,67,69,21+2,21+2,21+2,19+0,22+0,22+0,22+0,19+0,23+2,23+2,23+2,22+2,25+2,25+2,25+2,22+2,21+2,24+2,24+2,24+2,21+2,21+2,22+2,22+2,22+2,21+2
B. Radunović,24,194,85,Serbia,Atalanta,Italian Serie A,68,76,1000000,11000,GK,Right,1,2,1,Medium/Medium,Lean,No,1900000.0,NoTag,RES,45.0,,2015-07-18,2022.0,,,,,,,,,69.0,68.0,64.0,71.0,41.0,69.0,NoTag,15,19,15,31,13,17,13,14,25,21,42,41,35,54,41,48,55,26,70,15,24,22,13,36,22,53,,13,14,69,68,64,69,71,29+2,29+2,29+2,26+0,27+0,27+0,27+0,26+0,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,25+2,27+2,27+2,27+2,25+2,25+2,27+2,27+2,27+2,25+2
Iván Villar,22,189,79,Spain,RC Celta,Spain Primera Division,68,75,950000,5000,GK,Right,1,2,1,Medium/Medium,Lean,No,2200000.0,NoTag,SUB,1.0,,2014-07-01,2023.0,,,,,,,,,69.0,63.0,65.0,70.0,33.0,66.0,NoTag,13,12,16,23,12,21,20,15,22,17,32,33,38,68,37,49,52,30,52,15,18,18,12,46,23,46,,15,15,69,63,65,66,70,26+2,26+2,26+2,25+0,27+0,27+0,27+0,25+0,27+2,27+2,27+2,26+2,27+2,27+2,27+2,26+2,23+2,24+2,24+2,24+2,23+2,23+2,23+2,23+2,23+2,23+2
G. Vicario,23,188,76,Italy,Cagliari,Italian Serie A,68,75,950000,7000,GK,Right,1,1,1,Medium/Medium,Lean,No,1900000.0,NoTag,SUB,31.0,,2019-07-17,2024.0,,,,,,,,,66.0,68.0,62.0,69.0,26.0,70.0,NoTag,11,6,11,27,7,12,14,10,27,14,25,27,31,60,32,47,48,18,52,5,17,15,8,52,13,55,,11,13,66,68,62,70,69,22+2,22+2,22+2,20+0,23+0,23+0,23+0,20+0,25+2,25+2,25+2,22+2,26+2,26+2,26+2,22+2,21+2,24+2,24+2,24+2,21+2,20+2,23+2,23+2,23+2,20+2
V. Milinković-Savić,23,202,92,Serbia,Torino,Italian Serie A,68,74,925000,9000,GK,Right,1,3,1,Medium/Medium,Normal,No,1800000.0,NoTag,RES,32.0,,2017-07-01,2021.0,,,,,,,,,67.0,66.0,78.0,68.0,43.0,67.0,GKLongThrow,18,20,12,31,16,15,55,59,30,18,40,45,37,63,38,59,58,33,73,45,34,21,12,50,24,65,,15,19,67,66,78,67,68,31+2,31+2,31+2,28+0,30+0,30+0,30+0,28+0,31+2,31+2,31+2,29+2,31+2,31+2,31+2,29+2,27+2,29+2,29+2,29+2,27+2,26+2,28+2,28+2,28+2,26+2
N. Lomb,26,186,83,Germany,Bayer 04 Leverkusen,German 1. Bundesliga,68,72,850000,15000,GK,Right,1,3,1,Medium/Medium,Normal,No,1500000.0,NoTag,SUB,36.0,,2012-07-01,2022.0,,,,,,,,,70.0,64.0,66.0,71.0,39.0,65.0,NoTag,15,17,15,26,15,14,17,13,32,20,38,39,47,65,40,50,65,40,68,11,27,17,5,27,14,37,,12,16,70,64,66,65,71,27+2,27+2,27+2,24+0,25+0,25+0,25+0,24+0,25+2,25+2,25+2,26+2,26+2,26+2,26+2,26+2,26+2,27+2,27+2,27+2,26+2,25+2,26+2,26+2,26+2,25+2
Y. Cardinale,26,181,84,France,OGC Nice,French Ligue 1,68,70,775000,9000,GK,Right,2,3,1,Medium/Medium,Stocky,No,1500000.0,NoTag,SUB,30.0,,2015-07-01,2021.0,,,,,,,,,69.0,67.0,69.0,71.0,46.0,66.0,SaveswithFeet,20,14,16,52,20,25,13,18,41,21,53,40,43,60,47,52,53,33,74,20,37,15,12,35,23,52,,14,16,69,67,69,66,71,31+2,31+2,31+2,30+0,31+0,31+0,31+0,30+0,33+2,33+2,33+2,32+2,33+2,33+2,33+2,32+2,28+2,31+2,31+2,31+2,28+2,27+2,28+2,28+2,28+2,27+2
D. Button,31,191,87,England,West Bromwich Albion,English Premier League,68,68,575000,21000,GK,Right,1,3,1,Medium/Medium,Lean,Yes,1200000.0,NoTag,SUB,25.0,,2020-09-05,2022.0,,,,,,,,,70.0,67.0,65.0,68.0,53.0,65.0,"SolidPlayer,RushesOutOfGoal,ComesForCrosses",13,12,19,46,11,23,12,15,33,33,55,52,50,64,45,49,58,35,40,13,12,24,12,41,11,61,,17,11,70,67,65,65,68,30+2,30+2,30+2,32+0,33+0,33+0,33+0,32+0,35+2,35+2,35+2,34+2,34+2,34+2,34+2,34+2,30+2,30+2,30+2,30+2,30+2,29+2,24+2,24+2,24+2,29+2
E. Kawashima,37,185,74,Japan,RC Strasbourg Alsace,French Ligue 1,68,68,90000,5000,GK,Right,1,3,1,Medium/Medium,Normal,Yes,180000.0,NoTag,SUB,16.0,,2018-08-29,2021.0,,,,,,,,,67.0,65.0,64.0,72.0,42.0,65.0,"TeamPlayer,CautiousWithCrosses",17,14,14,33,13,12,13,14,33,28,43,42,61,64,45,48,69,30,60,19,16,19,11,29,24,44,,13,12,67,65,64,65,72,28+2,28+2,28+2,27+0,28+0,28+0,28+0,27+0,29+2,29+2,29+2,28+2,29+2,29+2,29+2,28+2,26+2,27+2,27+2,27+2,26+2,25+2,25+2,25+2,25+2,25+2
G. Poussin,21,184,85,France,FC Girondins de Bordeaux,French Ligue 1,67,79,1100000,5000,GK,Right,1,2,1,Medium/Medium,Normal,No,2300000.0,NoTag,SUB,16.0,,2017-07-01,2023.0,,,,,,,,,68.0,66.0,64.0,66.0,21.0,67.0,NoTag,12,7,14,29,9,13,13,11,22,17,17,25,22,57,46,48,58,22,59,6,21,10,7,24,16,51,,12,14,68,66,64,67,66,22+2,22+2,22+2,19+0,21+0,21+0,21+0,19+0,21+2,21+2,21+2,20+2,22+2,22+2,22+2,20+2,19+2,22+2,22+2,22+2,19+2,19+2,22+2,22+2,22+2,19+2
Cristian Rivero,22,188,75,Spain,Valencia CF,Spain Primera Division,67,76,925000,6000,GK,Right,1,3,1,Medium/Medium,Lean,No,2100000.0,NoTag,RES,25.0,,2017-07-01,2023.0,,,,,,,,,71.0,60.0,62.0,73.0,27.0,62.0,NoTag,14,7,10,22,9,8,11,14,23,17,25,29,38,62,40,47,65,23,55,8,24,15,6,34,18,47,,10,11,71,60,62,62,73,22+2,22+2,22+2,19+0,21+0,21+0,21+0,19+0,22+2,22+2,22+2,21+2,23+2,23+2,23+2,21+2,20+2,23+2,23+2,23+2,20+2,20+2,22+2,22+2,22+2,20+2
Zubiaurre,23,190,80,Spain,Real Sociedad,Spain Primera Division,67,75,875000,5000,GK,Left,1,3,1,Medium/Medium,Lean,No,2000000.0,NoTag,RES,30.0,,2017-07-01,2022.0,,,,,,,,,65.0,66.0,67.0,68.0,29.0,63.0,NoTag,12,11,18,16,11,14,12,11,14,16,31,28,33,65,32,50,49,22,58,12,21,14,11,52,10,47,,12,13,65,66,67,63,68,25+2,25+2,25+2,22+0,25+0,25+0,25+0,22+0,25+2,25+2,25+2,23+2,24+2,24+2,24+2,23+2,20+2,22+2,22+2,22+2,20+2,20+2,22+2,22+2,22+2,20+2
Aarón,24,185,71,Spain,Granada CF,Spain Primera Division,67,73,800000,5000,GK,Right,1,3,1,Medium/Medium,Lean,No,1800000.0,NoTag,SUB,13.0,,2017-07-09,2023.0,,,,,,,,,65.0,69.0,63.0,66.0,36.0,65.0,NoTag,20,15,24,27,19,19,25,18,31,22,39,34,41,67,56,47,66,45,51,16,22,24,12,28,21,42,,19,18,65,69,63,65,66,28+2,28+2,28+2,26+0,27+0,27+0,27+0,26+0,27+2,27+2,27+2,28+2,29+2,29+2,29+2,28+2,30+2,30+2,30+2,30+2,30+2,29+2,30+2,30+2,30+2,29+2
J. Busk,26,189,88,Denmark,1. FC Union Berlin,German 1. Bundesliga,67,71,725000,7000,GK,Right,1,2,1,Medium/Medium,Normal,No,1400000.0,NoTag,SUB,12.0,,2016-01-15,2021.0,,,,,,,,,69.0,62.0,65.0,70.0,43.0,65.0,ComesForCrosses,11,10,10,24,18,15,12,12,22,15,45,42,30,66,56,49,56,33,64,14,20,29,12,58,12,26,,12,14,69,62,65,65,70,26+2,26+2,26+2,25+0,27+0,27+0,27+0,25+0,28+2,28+2,28+2,27+2,28+2,28+2,28+2,27+2,25+2,27+2,27+2,27+2,25+2,25+2,26+2,26+2,26+2,25+2
S. Aresti,34,189,78,Italy,Cagliari,Italian Serie A,67,67,325000,8000,GK,Right,1,2,1,Medium/Medium,Normal,No,585000.0,NoTag,SUB,1.0,,2020-09-02,2025.0,,,,,,,,,66.0,65.0,61.0,65.0,38.0,69.0,NoTag,19,12,18,36,14,11,12,19,37,22,35,40,61,63,48,46,67,26,53,18,15,20,11,38,17,51,,18,14,66,65,61,69,65,27+2,27+2,27+2,26+0,27+0,27+0,27+0,26+0,29+2,29+2,29+2,27+2,30+2,30+2,30+2,27+2,26+2,28+2,28+2,28+2,26+2,26+2,26+2,26+2,26+2,26+2
N. Ravaglia,31,184,84,Italy,Sampdoria,Italian Serie A,67,67,500000,5000,GK,Right,1,2,1,Medium/Medium,Normal,No,900000.0,NoTag,SUB,30.0,,2020-09-01,2022.0,,,,,,,,,64.0,65.0,60.0,69.0,30.0,66.0,"GKLongThrow,CautiousWithCrosses",14,10,11,35,12,16,11,16,42,21,29,31,39,65,28,45,33,18,55,11,19,15,6,60,32,49,,9,10,64,65,60,66,69,24+2,24+2,24+2,25+0,27+0,27+0,27+0,25+0,31+2,31+2,31+2,27+2,32+2,32+2,32+2,27+2,22+2,28+2,28+2,28+2,22+2,21+2,22+2,22+2,22+2,21+2
M. Dreyer,31,188,81,France,FC Lorient,French Ligue 1,67,67,500000,7000,GK,Right,1,3,1,Medium/Medium,Normal,No,1000000.0,NoTag,SUB,1.0,,2020-07-12,2023.0,,,,,,,,,66.0,68.0,65.0,69.0,50.0,65.0,NoTag,10,10,14,31,16,16,10,13,13,21,47,53,45,59,40,49,75,27,68,14,21,19,10,22,11,54,,14,10,66,68,65,65,69,28+2,28+2,28+2,25+0,26+0,26+0,26+0,25+0,25+2,25+2,25+2,25+2,23+2,23+2,23+2,25+2,24+2,24+2,24+2,24+2,24+2,24+2,26+2,26+2,26+2,24+2
J. Steele,29,188,79,England,Brighton & Hove Albion,English Premier League,67,67,550000,13000,GK,Right,1,3,1,Medium/Medium,Normal,Yes,1000000.0,NoTag,SUB,23.0,,2018-06-21,2021.0,,,,,,,,,68.0,66.0,70.0,67.0,35.0,67.0,NoTag,11,15,28,53,12,12,19,15,45,36,34,36,36,58,44,53,56,29,55,12,39,11,13,40,24,52,,18,14,68,66,70,67,67,31+2,31+2,31+2,28+0,31+0,31+0,31+0,28+0,33+2,33+2,33+2,30+2,35+2,35+2,35+2,30+2,26+2,32+2,32+2,32+2,26+2,26+2,28+2,28+2,28+2,26+2
M. Grün,33,190,85,Germany,Borussia Mönchengladbach,German 1. Bundesliga,67,67,400000,8000,GK,Right,1,3,1,Medium/Medium,Normal,No,680000.0,NoTag,SUB,31.0,,2019-07-01,2021.0,,,,,,,,,68.0,66.0,64.0,65.0,50.0,67.0,TeamPlayer,16,16,12,27,20,11,10,13,26,15,51,50,49,67,42,48,73,38,76,12,44,15,11,39,16,30,,14,13,68,66,64,67,65,28+2,28+2,28+2,26+0,27+0,27+0,27+0,26+0,27+2,27+2,27+2,27+2,26+2,26+2,26+2,27+2,26+2,27+2,27+2,27+2,26+2,25+2,28+2,28+2,28+2,25+2
S. Moore,30,191,83,England,Sheffield United,English Premier League,67,67,525000,8000,GK,Right,1,3,1,Medium/Medium,Normal,No,998000.0,NoTag,SUB,25.0,,2016-08-19,2021.0,,,,,,,,,66.0,68.0,71.0,67.0,49.0,64.0,ComesForCrosses,14,13,20,24,14,14,14,12,11,34,50,48,58,64,39,53,46,36,60,19,34,23,13,31,11,42,,13,18,66,68,71,64,67,30+2,30+2,30+2,28+0,29+0,29+0,29+0,28+0,28+2,28+2,28+2,28+2,26+2,26+2,26+2,28+2,28+2,27+2,27+2,27+2,28+2,28+2,28+2,28+2,28+2,28+2
M. Carnesecchi,20,191,83,Italy,Atalanta,Italian Serie A,66,82,1200000,6000,GK,Right,1,3,1,Medium/Medium,Normal,No,2800000.0,NoTag,RES,73.0,,2017-07-01,2023.0,,,,,,,,,65.0,66.0,58.0,70.0,32.0,66.0,NoTag,11,8,20,35,6,14,11,12,29,19,24,39,40,59,25,44,40,28,55,7,21,11,8,32,17,40,,13,12,65,66,58,66,70,24+2,24+2,24+2,22+0,24+0,24+0,24+0,22+0,25+2,25+2,25+2,24+2,26+2,26+2,26+2,24+2,22+2,25+2,25+2,25+2,22+2,22+2,23+2,23+2,23+2,22+2
L. Moser,20,196,88,Germany,1. FC Union Berlin,German 1. Bundesliga,66,77,900000,4000,GK,Left,1,3,1,Medium/Medium,Normal,No,1800000.0,NoTag,RES,39.0,,2017-05-02,2021.0,,,,,,,,,71.0,63.0,58.0,68.0,26.0,61.0,NoTag,13,5,11,22,9,8,13,14,15,12,18,32,35,61,24,44,34,18,64,7,28,10,5,29,19,24,,12,11,71,63,58,61,68,21+2,21+2,21+2,18+0,19+0,19+0,19+0,18+0,19+2,19+2,19+2,18+2,19+2,19+2,19+2,18+2,19+2,21+2,21+2,21+2,19+2,18+2,22+2,22+2,22+2,18+2
San Román,22,189,79,Spain,Atlético Madrid,Spain Primera Division,66,75,775000,8000,GK,Right,1,3,1,Medium/Medium,Lean,No,1700000.0,NoTag,RES,30.0,,2016-07-01,2021.0,,,,,,,,,65.0,67.0,68.0,66.0,24.0,64.0,NoTag,14,8,13,16,7,6,11,12,17,17,22,26,38,61,35,51,43,31,55,9,15,11,8,33,18,40,,12,11,65,67,68,64,66,22+2,22+2,22+2,18+0,20+0,20+0,20+0,18+0,20+2,20+2,20+2,19+2,21+2,21+2,21+2,19+2,20+2,21+2,21+2,21+2,20+2,20+2,20+2,20+2,20+2,20+2
Rubén Yáñez,26,190,85,Spain,Getafe CF,Spain Primera Division,66,71,625000,6000,GK,Right,1,3,1,Medium/Medium,Lean,No,1400000.0,NoTag,RES,1.0,,2017-08-16,2021.0,,,,,,,,,65.0,64.0,60.0,68.0,43.0,64.0,NoTag,15,13,20,27,19,16,20,15,22,14,44,43,51,64,28,45,59,38,68,17,20,19,18,30,25,47,,14,13,65,64,60,64,68,28+2,28+2,28+2,25+0,26+0,26+0,26+0,25+0,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,25+2,25+2,25+2,25+2,25+2,25+2,26+2,26+2,26+2,25+2
David Gil,26,186,81,Spain,Cádiz CF,Spain Primera Division,66,70,600000,6000,GK,Left,1,2,1,Medium/Medium,Normal,No,1400000.0,NoTag,RES,13.0,,2017-07-17,2023.0,,,,,,,,,68.0,70.0,69.0,65.0,47.0,61.0,NoTag,31,14,18,27,15,29,32,20,17,30,48,46,32,57,55,52,57,41,66,11,25,25,12,31,22,40,,15,19,68,70,69,61,65,30+2,30+2,30+2,30+0,30+0,30+0,30+0,30+0,28+2,28+2,28+2,31+2,28+2,28+2,28+2,31+2,31+2,28+2,28+2,28+2,31+2,29+2,28+2,28+2,28+2,29+2
E. Jakupović,35,191,85,Switzerland,Leicester City,English Premier League,66,66,170000,9000,GK,Right,1,2,1,Medium/Medium,Normal,Yes,323000.0,NoTag,RES,35.0,,2017-07-19,2021.0,,,,,,,,,66.0,66.0,64.0,65.0,30.0,66.0,GKLongThrow,11,12,12,39,15,11,11,14,34,22,29,31,37,59,45,48,66,31,60,11,45,24,11,52,22,62,,12,11,66,66,64,66,65,26+2,26+2,26+2,24+0,27+0,27+0,27+0,24+0,29+2,29+2,29+2,26+2,31+2,31+2,31+2,26+2,24+2,30+2,30+2,30+2,24+2,23+2,27+2,27+2,27+2,23+2
D. Martin,34,188,86,England,West Ham United,English Premier League,66,66,275000,8000,GK,Right,1,2,1,Medium/Medium,Normal,No,523000.0,NoTag,RES,25.0,,2019-07-01,2021.0,,,,,,,,,66.0,62.0,66.0,65.0,39.0,66.0,"TeamPlayer,ComesForCrosses",18,15,18,33,14,16,13,19,27,30,42,36,59,66,40,50,60,38,70,14,28,15,13,44,15,60,,12,12,66,62,66,66,65,30+2,30+2,30+2,29+0,30+0,30+0,30+0,29+0,31+2,31+2,31+2,30+2,31+2,31+2,31+2,30+2,27+2,29+2,29+2,29+2,27+2,26+2,27+2,27+2,27+2,26+2
J. Grahl,31,192,86,Germany,VfB Stuttgart,German 1. Bundesliga,66,66,425000,5000,GK,Right,1,2,1,Medium/Medium,Normal,No,765000.0,NoTag,RES,13.0,,2016-07-01,2022.0,,,,,,,,,70.0,60.0,58.0,70.0,45.0,63.0,TeamPlayer,19,12,13,22,11,12,11,10,20,23,41,48,44,64,43,44,58,39,79,13,33,23,13,32,21,55,,13,12,70,60,58,63,70,28+2,28+2,28+2,25+0,26+0,26+0,26+0,25+0,25+2,25+2,25+2,26+2,25+2,25+2,25+2,26+2,27+2,27+2,27+2,27+2,27+2,27+2,29+2,29+2,29+2,27+2
A. Donnarumma,29,192,96,Italy,Milan,Italian Serie A,66,66,450000,8000,GK,Right,1,2,1,Medium/Medium,Normal,No,765000.0,NoTag,SUB,90.0,,2017-07-17,2021.0,,,,,,,,,70.0,62.0,51.0,74.0,18.0,59.0,CautiousWithCrosses,13,10,10,11,11,19,16,12,11,23,13,22,30,62,35,38,54,19,75,13,17,10,10,33,21,63,,19,11,70,62,51,59,74,23+2,23+2,23+2,20+0,22+0,22+0,22+0,20+0,21+2,21+2,21+2,20+2,21+2,21+2,21+2,20+2,19+2,21+2,21+2,21+2,19+2,19+2,24+2,24+2,24+2,19+2
N. Manfredini,32,190,80,Italy,Benevento,Italian Serie A,66,66,400000,4000,GK,Right,1,2,1,Medium/Medium,Lean,No,720000.0,NoTag,SUB,12.0,,2019-07-19,2021.0,,,,,,,,,69.0,64.0,63.0,69.0,44.0,63.0,ComesForCrosses,18,12,16,25,11,11,12,13,24,22,49,40,37,55,44,47,51,32,71,12,17,27,14,22,23,57,,16,16,69,64,63,63,69,27+2,27+2,27+2,24+0,25+0,25+0,25+0,24+0,24+2,24+2,24+2,25+2,24+2,24+2,24+2,25+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2
D. Bertaud,22,180,85,France,Montpellier HSC,French Ligue 1,65,77,775000,5000,GK,Right,1,3,1,Medium/Medium,Stocky,No,1700000.0,NoTag,SUB,16.0,,2017-07-01,2022.0,,,,,,,,,67.0,62.0,58.0,71.0,52.0,61.0,NoTag,14,15,19,26,19,16,14,14,25,22,48,55,35,56,61,44,50,42,63,19,26,25,12,20,18,48,,17,21,67,62,58,61,71,28+2,28+2,28+2,25+0,26+0,26+0,26+0,25+0,25+2,25+2,25+2,27+2,25+2,25+2,25+2,27+2,28+2,27+2,27+2,27+2,28+2,28+2,28+2,28+2,28+2,28+2
F. Alastra,22,185,79,Italy,Parma,Italian Serie A,65,76,750000,5000,GK,Right,1,2,1,Medium/Medium,Normal,No,1500000.0,NoTag,RES,46.0,,2019-07-30,2022.0,,,,,,,,,65.0,63.0,66.0,69.0,52.0,62.0,NoTag,11,14,15,41,19,14,16,15,37,28,55,50,50,59,41,50,56,30,56,17,25,22,17,22,21,51,,15,18,65,63,66,62,69,30+2,30+2,30+2,28+0,29+0,29+0,29+0,28+0,30+2,30+2,30+2,29+2,30+2,30+2,30+2,29+2,28+2,30+2,30+2,30+2,28+2,28+2,27+2,27+2,27+2,28+2
Javi Díaz,23,182,75,Spain,Sevilla FC,Spain Primera Division,65,75,675000,4000,GK,Right,1,3,1,Medium/Medium,Lean,No,1600000.0,NoTag,RES,31.0,,2018-07-01,2021.0,,,,,,,,,67.0,61.0,65.0,68.0,57.0,63.0,NoTag,13,15,12,28,8,25,20,23,27,24,58,57,63,60,45,49,68,30,47,19,23,17,16,44,25,32,,11,14,67,61,65,63,68,29+2,29+2,29+2,31+0,31+0,31+0,31+0,31+0,32+2,32+2,32+2,31+2,29+2,29+2,29+2,31+2,26+2,26+2,26+2,26+2,26+2,26+2,24+2,24+2,24+2,26+2
Ezkieta,23,193,78,Spain,Athletic Club de Bilbao,Spain Primera Division,65,73,625000,3000,GK,Right,1,3,1,Medium/Medium,Lean,No,1400000.0,NoTag,RES,13.0,,2019-07-01,2023.0,,,,,,,,,63.0,64.0,63.0,63.0,45.0,67.0,"GKLongThrow,SaveswithFeet",16,12,17,28,15,17,16,19,27,19,41,49,36,63,45,47,57,41,64,14,25,20,15,30,24,33,,17,15,63,64,63,67,63,28+2,28+2,28+2,26+0,27+0,27+0,27+0,26+0,26+2,26+2,26+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2
Andorinha,24,185,80,Portugal,Granada CF,Spain Primera Division,65,73,625000,4000,GK,Right,1,1,1,Medium/Medium,Lean,No,1400000.0,NoTag,RES,30.0,,2020-01-27,2022.0,,,,,,,,,67.0,63.0,56.0,66.0,26.0,63.0,NoTag,13,10,10,19,12,12,13,14,26,17,18,33,31,63,48,42,57,23,58,13,19,13,10,24,16,36,,13,14,67,63,56,63,66,23+2,23+2,23+2,20+0,21+0,21+0,21+0,20+0,21+2,21+2,21+2,21+2,22+2,22+2,22+2,21+2,20+2,22+2,22+2,22+2,20+2,20+2,23+2,23+2,23+2,20+2
S. Cibois,22,192,82,France,Stade Brestois 29,French Ligue 1,65,73,625000,3000,GK,Right,1,3,1,Medium/Medium,Normal,Yes,1400000.0,NoTag,SUB,30.0,,2020-01-07,2022.0,,,,,,,,,65.0,62.0,66.0,69.0,33.0,61.0,NoTag,11,8,10,28,9,11,14,10,23,25,36,30,32,58,54,50,59,28,65,10,20,15,10,30,15,48,,11,10,65,62,66,61,69,25+2,25+2,25+2,22+0,24+0,24+0,24+0,22+0,24+2,24+2,24+2,23+2,25+2,25+2,25+2,23+2,22+2,24+2,24+2,24+2,22+2,21+2,23+2,23+2,23+2,21+2
Samu Pérez,23,179,69,Spain,Real Valladolid CF,Spain Primera Division,65,73,625000,3000,GK,Left,1,3,1,Medium/Medium,Normal,No,1400000.0,NoTag,RES,26.0,,2018-07-05,2021.0,,,,,,,,,66.0,66.0,63.0,74.0,25.0,62.0,NoTag,13,8,14,15,8,9,11,11,26,19,18,31,22,46,42,47,61,27,54,6,23,12,4,39,14,32,,11,14,66,66,63,62,74,20+2,20+2,20+2,17+0,19+0,19+0,19+0,17+0,20+2,20+2,20+2,19+2,21+2,21+2,21+2,19+2,18+2,21+2,21+2,21+2,18+2,18+2,21+2,21+2,21+2,18+2
M. Macey,25,198,93,England,Arsenal,English Premier League,65,70,525000,12000,GK,Right,1,2,1,Medium/Medium,Lean,Yes,1000000.0,NoTag,SUB,33.0,,2013-10-23,2021.0,,,,,,,,,63.0,65.0,65.0,66.0,39.0,64.0,NoTag,18,16,16,27,16,16,16,17,24,19,38,40,37,59,33,49,52,33,67,16,25,15,12,36,22,52,,11,14,63,65,65,64,66,28+2,28+2,28+2,25+0,26+0,26+0,26+0,25+0,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,24+2,25+2,25+2,25+2,24+2,23+2,24+2,24+2,24+2,23+2
Dani Sotres,27,182,78,Spain,Cádiz CF,Spain Primera Division,65,69,500000,5000,GK,Right,1,4,1,Medium/Medium,Lean,No,1100000.0,NoTag,RES,30.0,,2020-08-04,2023.0,,,,,,,,,72.0,62.0,67.0,73.0,59.0,51.0,NoTag,16,19,22,24,17,16,11,14,28,24,56,61,65,58,60,50,83,42,66,18,19,23,15,31,29,27,,11,16,72,62,67,51,73,31+2,31+2,31+2,29+0,29+0,29+0,29+0,29+0,29+2,29+2,29+2,29+2,27+2,27+2,27+2,29+2,28+2,27+2,27+2,27+2,28+2,28+2,27+2,27+2,27+2,28+2
D. Petković,27,197,90,Montenegro,Angers SCO,French Ligue 1,65,68,475000,4000,GK,Right,1,3,1,Medium/Medium,Normal,No,986000.0,NoTag,RES,30.0,,2019-07-16,2022.0,,,,,,,,,66.0,63.0,63.0,67.0,42.0,66.0,NoTag,13,5,10,29,6,8,10,11,26,13,39,44,34,53,21,47,34,20,73,6,21,6,6,25,19,54,,12,10,66,63,63,66,67,23+2,23+2,23+2,20+0,21+0,21+0,21+0,20+0,21+2,21+2,21+2,21+2,21+2,21+2,21+2,21+2,20+2,21+2,21+2,21+2,20+2,20+2,21+2,21+2,21+2,20+2
W. Norris,26,191,81,England,Burnley,English Premier League,65,67,475000,9000,GK,Left,1,3,1,Medium/Medium,Lean,Yes,938000.0,NoTag,RES,25.0,,2020-08-14,2023.0,,,,,,,,,67.0,62.0,60.0,67.0,45.0,63.0,RushesOutOfGoal,11,10,11,30,12,12,17,18,34,20,40,49,35,61,51,45,58,36,60,10,20,21,13,43,16,49,,16,17,67,62,60,63,67,26+2,26+2,26+2,25+0,26+0,26+0,26+0,25+0,28+2,28+2,28+2,27+2,29+2,29+2,29+2,27+2,26+2,28+2,28+2,28+2,26+2,26+2,25+2,25+2,25+2,26+2
M. Langer,35,195,93,Austria,FC Schalke 04,German 1. Bundesliga,65,65,150000,3000,GK,Right,1,2,1,Medium/Medium,Normal,No,255000.0,NoTag,RES,34.0,,2017-08-04,2021.0,,,,,,,,,64.0,62.0,60.0,65.0,32.0,67.0,CautiousWithCrosses,13,14,14,29,11,11,12,12,25,21,31,32,22,62,34,45,50,32,83,13,35,15,15,44,13,41,,12,13,64,62,60,67,65,27+2,27+2,27+2,23+0,26+0,26+0,26+0,23+0,27+2,27+2,27+2,25+2,28+2,28+2,28+2,25+2,23+2,28+2,28+2,28+2,23+2,23+2,28+2,28+2,28+2,23+2
